4.2_YBP	4.2_ns	4.2_nsStd	4.2_s	4.2_sStd	4.2_all	4.2_allStd
14	1.8276322192809613e-07	3.933101775009272e-07	1.4617465063329043e-07	3.3189627888716235e-07	3.2893787256138653e-07	5.734658973957293e-07
15	1.8276322192809613e-07	3.933101775009272e-07	1.4617465063329043e-07	3.3189627888716235e-07	3.2893787256138653e-07	5.734658973957293e-07
16	1.8276322192809613e-07	3.933101775009272e-07	1.4617465063329043e-07	3.3189627888716235e-07	3.2893787256138653e-07	5.734658973957293e-07
17	1.8276322192809613e-07	3.933101775009272e-07	1.4617465063329043e-07	3.3189627888716235e-07	3.2893787256138653e-07	5.734658973957293e-07
18	1.8276322192809613e-07	3.933101775009272e-07	1.4617465063329043e-07	3.3189627888716235e-07	3.2893787256138653e-07	5.734658973957293e-07
19	1.8276322192809613e-07	3.933101775009272e-07	1.4617465063329043e-07	3.3189627888716235e-07	3.2893787256138653e-07	5.734658973957293e-07
20	1.8276322192809613e-07	3.933101775009272e-07	1.4617465063329043e-07	3.3189627888716235e-07	3.2893787256138653e-07	5.734658973957293e-07
21	1.8276322192809613e-07	3.933101775009272e-07	1.4617465063329043e-07	3.3189627888716235e-07	3.2893787256138653e-07	5.734658973957293e-07
22	1.8276322192809613e-07	3.933101775009272e-07	1.4617465063329043e-07	3.3189627888716235e-07	3.2893787256138653e-07	5.734658973957293e-07
23	1.8559425742160958e-07	3.975146343593039e-07	1.490855738370546e-07	3.373232931545753e-07	3.346798312586642e-07	5.858433448283781e-07
24	1.8640826732258157e-07	3.981949362456133e-07	1.4973945793283117e-07	3.379173828942092e-07	3.3614772525541274e-07	5.867063261154448e-07
25	1.8600037177045335e-07	3.9785439457942256e-07	1.5150028424491047e-07	3.3963528265754694e-07	3.3750065601536385e-07	5.867757316933096e-07
26	1.8681795582219164e-07	3.985362616598475e-07	1.521662195602727e-07	3.402320306425405e-07	3.389841753824643e-07	5.876361983607953e-07
27	1.8681795582219164e-07	3.985362616598475e-07	1.521662195602727e-07	3.402320306425405e-07	3.389841753824643e-07	5.876361983607953e-07
28	1.8681795582219164e-07	3.985362616598475e-07	1.521662195602727e-07	3.402320306425405e-07	3.389841753824643e-07	5.876361983607953e-07
29	1.8600037177045335e-07	3.9785439457942256e-07	1.5150028424491047e-07	3.3963528265754694e-07	3.3750065601536385e-07	5.867757316933096e-07
30	1.8640826732258157e-07	3.981949362456133e-07	1.5183252171035983e-07	3.399332963400096e-07	3.3824078903294137e-07	5.872056476380879e-07
31	1.8640826732258157e-07	3.981949362456133e-07	1.637772988630064e-07	3.6970394744452586e-07	3.5018556618558793e-07	6.012350829653806e-07
32	1.8764275915915498e-07	3.992212729457818e-07	1.7001833875773271e-07	3.8435043981594877e-07	3.5766109791688765e-07	6.094610902435206e-07
33	1.8532067945953408e-07	3.979905096800437e-07	1.6953611368901943e-07	3.8428138483485805e-07	3.548567931485535e-07	6.103429324890345e-07
34	1.8783066608878286e-07	4.000878874162779e-07	1.7183231387442377e-07	3.863647189499694e-07	3.596629799632066e-07	6.130540636795533e-07
35	1.8914025532257848e-07	4.0042027447661794e-07	1.7183231387442377e-07	3.863647189499694e-07	3.6097256919700227e-07	6.129039925242674e-07
36	1.8871426375653664e-07	4.0006958005726437e-07	1.7144530415849037e-07	3.860153313284478e-07	3.60159567915027e-07	6.124524901957741e-07
37	1.8665085002618698e-07	3.9865107985507053e-07	1.7027619181482197e-07	3.854334868138199e-07	3.56927041841009e-07	6.122368902646445e-07
38	1.9129339934022953e-07	4.018140933995673e-07	1.7077346410451543e-07	3.916645174328583e-07	3.6206686344474493e-07	6.241430128332958e-07
39	1.9572313397471233e-07	4.165381416508443e-07	1.7725018372375032e-07	4.1726581233527314e-07	3.7297331769846257e-07	6.438475413081669e-07
40	2.0077457829632114e-07	4.216237285430648e-07	1.8323158985759825e-07	4.5189055619185387e-07	3.840061681539194e-07	6.692902197180218e-07
41	2.056625999603195e-07	4.2707690221061783e-07	1.9482507987759953e-07	4.6461791847028524e-07	4.0048767983791904e-07	6.80859144476482e-07
42	2.0429355568380098e-07	4.262115638525447e-07	2.0878152337353066e-07	4.944749256709704e-07	4.130750790573316e-07	6.987293124501396e-07
43	1.9104478834448417e-07	4.0759984175412887e-07	1.9925658551079917e-07	4.884556267774323e-07	3.9030137385528336e-07	6.687378678217979e-07
44	1.8358702228130567e-07	4.013367426444925e-07	1.9739735517068822e-07	4.894002361145315e-07	3.8098437745199384e-07	6.58030362256074e-07
45	1.814113121924171e-07	4.203294665390406e-07	1.982149064830241e-07	4.94547101549531e-07	3.7962621867544124e-07	6.743451344963392e-07
46	1.884409849879152e-07	4.4126626805841605e-07	2.0452580365646312e-07	5.074532976833154e-07	3.929667886443783e-07	7.047574520186917e-07
47	1.7826911244938799e-07	4.3319084993511165e-07	2.1163736230709015e-07	5.163333827140039e-07	3.899064747564782e-07	7.07838781425431e-07
48	1.74380312123653e-07	4.3312922859339335e-07	2.067073570772708e-07	4.894700233527527e-07	3.810876692009239e-07	6.916743990207195e-07
49	1.8247373441218054e-07	4.41649152764329e-07	2.1964757816646957e-07	5.135895886121975e-07	4.021213125786502e-07	7.129581662254723e-07
50	1.7220388191666222e-07	4.340134367524528e-07	2.1292864605502106e-07	5.064565960183112e-07	3.8513252797168323e-07	6.90926165870595e-07
51	1.6354564667093478e-07	4.1485956606779367e-07	2.135147098070255e-07	5.030353342589861e-07	3.770603564779603e-07	6.795881189466364e-07
52	1.667524240566394e-07	4.182683317358473e-07	2.279924767366069e-07	5.341612013491627e-07	3.947449007932463e-07	7.020359949943749e-07
53	1.6343826225685915e-07	4.1706119785334663e-07	2.3081671500075817e-07	5.397479268238777e-07	3.9425497725761726e-07	6.998618587038551e-07
54	1.494237854369465e-07	3.735948215170166e-07	2.2096061210536993e-07	5.224853174600381e-07	3.7038439754231637e-07	6.677158525582785e-07
55	1.4921216427086018e-07	3.788866579095145e-07	2.3348803551027065e-07	5.342062327658952e-07	3.8270019978113086e-07	6.7928988745314e-07
56	1.5350386197121266e-07	3.83768779600525e-07	2.2710115326275763e-07	5.306331370792762e-07	3.806050152339703e-07	6.808255154514008e-07
57	1.5416606599732868e-07	3.7823327263703445e-07	2.3085395455272256e-07	5.357416502449663e-07	3.850200205500512e-07	6.802788245375753e-07
58	1.45310122572829e-07	3.6722289182418416e-07	2.3067191599743153e-07	5.372928013706725e-07	3.7598203857026053e-07	6.776445496448175e-07
59	1.500882278680088e-07	3.713488195867628e-07	2.38860882964706e-07	5.380744897311862e-07	3.8894911083271486e-07	6.782916364533697e-07
60	1.3624609967298443e-07	3.4289103582695707e-07	2.3106293281091123e-07	5.219815279950361e-07	3.673090324838957e-07	6.331296766245184e-07
61	1.439575135327821e-07	4.422369197940083e-07	2.3170960668151556e-07	5.276751820929198e-07	3.756671202142977e-07	6.883047055792037e-07
62	1.4477558578326283e-07	4.4529395885829086e-07	2.186806839458927e-07	5.132541285530188e-07	3.6345626972915557e-07	6.795101978926125e-07
63	1.5255487129264114e-07	4.555699807787407e-07	2.164271973489226e-07	4.976871123796023e-07	3.6898206864156377e-07	6.732842418475768e-07
64	1.655417397396902e-07	4.6714160668625936e-07	2.22922801318944e-07	4.958899952472029e-07	3.884645410586342e-07	6.761270978783918e-07
65	1.6559580088173031e-07	4.724477893562615e-07	2.239491964859077e-07	5.002722643355825e-07	3.89544997367638e-07	6.842350534683e-07
66	1.6632209825401857e-07	4.733551436883597e-07	1.984882268335185e-07	4.5528854500957413e-07	3.6481032508753705e-07	6.59164090728394e-07
67	1.7636274031373376e-07	4.960567974234779e-07	1.8453275348106276e-07	4.255215295514895e-07	3.608954937947965e-07	6.564449432970478e-07
68	1.8644197509857694e-07	5.066607842482981e-07	1.8856125071293683e-07	4.261666724777096e-07	3.7500322581151374e-07	6.640500519022522e-07
69	1.847790393111082e-07	5.097529796254329e-07	1.895612928992514e-07	4.302011699162528e-07	3.7434033221035956e-07	6.653002280256525e-07
70	1.851566193001602e-07	5.14837505955619e-07	1.7916242403632305e-07	4.081426292470396e-07	3.6431904333648325e-07	6.579968952502116e-07
71	1.8061604222508866e-07	5.13882404923351e-07	1.7256677281629336e-07	3.9405595654532443e-07	3.5318281504138194e-07	6.526970668601649e-07
72	1.4768820604811626e-07	3.5092319358298854e-07	1.7751369115409377e-07	4.0030006145791947e-07	3.2520189720221003e-07	5.502407482687013e-07
73	1.500036341495135e-07	3.515291912531256e-07	1.7314769446701544e-07	3.9274450266636244e-07	3.2315132861652895e-07	5.486561210974362e-07
74	1.547157901960951e-07	3.559853853033424e-07	1.5876692884028904e-07	3.4733621483032053e-07	3.134827190363841e-07	5.251183688568916e-07
