4.2_YBP	4.2_ns	4.2_nsStd	4.2_s	4.2_sStd	4.2_all	4.2_allStd
192	5.313171328146044e-08	1.1912802564289094e-07	3.684439851201083e-08	1.5384240917097062e-07	8.997611179347127e-08	1.897751500917946e-07
193	3.9095076103299974e-08	8.16962877478934e-08	3.778912667898547e-08	1.5568765219044548e-07	7.688420278228544e-08	1.73442024338981e-07
194	4.356308480081997e-08	8.510239972734479e-08	4.210788401372667e-08	1.63789261473014e-07	8.567096881454664e-08	1.8101746718478176e-07
195	4.2352999111908304e-08	8.421692767774519e-08	4.093822056890093e-08	1.6164657073802512e-07	8.329121968080923e-08	1.7904002961733746e-07
196	4.2352999111908304e-08	8.421692767774519e-08	4.093822056890093e-08	1.6164657073802512e-07	8.329121968080923e-08	1.7904002961733746e-07
197	4.356308480081997e-08	8.510239972734476e-08	3.7261484703039736e-08	1.6244849124556995e-07	8.08245695038597e-08	1.8097558334863957e-07
198	4.484435200084409e-08	8.601147103187773e-08	3.835741072371738e-08	1.6469255462882599e-07	8.320176272456146e-08	1.8307832743834457e-07
199	4.012389389549208e-08	8.251449747488911e-08	3.431978854227344e-08	1.5622768047796957e-07	7.444368243776551e-08	1.7504708371488427e-07
200	3.94114653673371e-08	8.458023155084565e-08	4.347173215354636e-08	1.7469342902786398e-07	8.288319752088344e-08	1.9236987484699762e-07
201	3.94114653673371e-08	8.458023155084565e-08	4.347173215354636e-08	1.7469342902786398e-07	8.288319752088344e-08	1.9236987484699762e-07
202	3.94114653673371e-08	8.458023155084565e-08	4.347173215354636e-08	1.7469342902786398e-07	8.288319752088344e-08	1.9236987484699762e-07
203	3.814012777484235e-08	8.349572625739478e-08	4.2069418213109385e-08	1.7202425324559251e-07	8.020954598795172e-08	1.8980746493551635e-07
204	3.814012777484235e-08	8.349572625739478e-08	4.2069418213109385e-08	1.7202425324559251e-07	8.020954598795172e-08	1.8980746493551633e-07
205	2.765039960513365e-08	7.593829213976516e-08	3.8572842156539815e-08	1.7174198127935775e-07	6.622324176167346e-08	1.8516169578616723e-07
206	3.1746755102190486e-08	8.056607795198559e-08	4.428733729084201e-08	1.8333549476131185e-07	7.603409239303249e-08	1.9651496643107634e-07
207	2.9557323715832525e-08	7.815343153986436e-08	4.123303816733566e-08	1.7725625335020508e-07	7.079036188316819e-08	1.9059385656777158e-07
208	3.296778414458243e-08	8.18552870755566e-08	8.832266919921899e-09	3.1048264988242504e-08	4.180005106450433e-08	9.19797042199782e-08
209	3.296778414458243e-08	8.18552870755566e-08	8.832266919921899e-09	3.1048264988242504e-08	4.180005106450433e-08	9.19797042199782e-08
210	3.296778414458243e-08	8.18552870755566e-08	8.832266919921899e-09	3.1048264988242504e-08	4.180005106450433e-08	9.19797042199782e-08
211	3.1746755102190486e-08	8.056607795198559e-08	8.505145922887754e-09	3.0513496374717406e-08	4.0251901025078244e-08	9.060484968145065e-08
212	2.10147229076273e-08	6.025592699848559e-08	8.832266919921899e-09	3.1048264988242504e-08	2.98469898275492e-08	7.484584129615776e-08
213	1.313907957952537e-08	4.287791307151579e-08	9.984301735563885e-09	3.2836427064592275e-08	2.3123381315089255e-08	6.490381355938749e-08
214	1.259161793037848e-08	4.205715215904469e-08	9.568289163248724e-09	3.220691201730463e-08	2.2159907093627202e-08	6.370505844525572e-08
215	1.313907957952537e-08	4.287791307151579e-08	9.984301735563885e-09	3.2836427064592275e-08	2.3123381315089255e-08	6.490381355938749e-08
216	1.313907957952537e-08	4.287791307151579e-08	9.984301735563885e-09	3.2836427064592275e-08	2.3123381315089255e-08	6.490381355938749e-08
217	1.3736310469503796e-08	4.374792067738597e-08	1.043813363263497e-08	3.350379503519392e-08	2.4174444102138768e-08	6.617079156712429e-08
218	7.317544916778596e-08	2.6347165726328314e-07	1.0935187615141397e-08	3.4212884825054606e-08	8.411063678292736e-08	2.6588339919332907e-07
219	8.08781280275529e-08	2.758648611863338e-07	1.2086259995682599e-08	3.5774601551986976e-08	9.29643880232355e-08	2.780510208339321e-07
220	8.08781280275529e-08	2.758648611863338e-07	1.2086259995682599e-08	3.5774601551986976e-08	9.29643880232355e-08	2.780510208339321e-07
221	8.08781280275529e-08	2.758648611863338e-07	1.2086259995682599e-08	3.5774601551986976e-08	9.29643880232355e-08	2.780510208339321e-07
222	8.08781280275529e-08	2.758648611863338e-07	1.2086259995682599e-08	3.5774601551986976e-08	9.29643880232355e-08	2.780510208339321e-07
223	8.08781280275529e-08	2.758648611863338e-07	1.2086259995682599e-08	3.5774601551986976e-08	9.29643880232355e-08	2.780510208339321e-07
224	8.08781280275529e-08	2.7586486118633374e-07	1.2086259995682599e-08	3.5774601551986976e-08	9.29643880232355e-08	2.780510208339322e-07
225	9.039320191314737e-08	2.901627682358994e-07	1.3508172936351138e-08	3.7565702150886e-08	1.039013748494985e-07	2.9201297091393765e-07
226	9.039320191314737e-08	2.901627682358994e-07	1.3508172936351138e-08	3.7565702150886e-08	1.039013748494985e-07	2.9201297091393765e-07
227	9.039320191314737e-08	2.901627682358994e-07	1.3508172936351138e-08	3.7565702150886e-08	1.039013748494985e-07	2.9201297091393765e-07
228	9.039320191314737e-08	2.901627682358994e-07	1.3508172936351138e-08	3.7565702150886e-08	1.039013748494985e-07	2.9201297091393765e-07
229	9.039320191314737e-08	2.901627682358994e-07	1.3508172936351138e-08	3.7565702150886e-08	1.039013748494985e-07	2.9201297091393765e-07
230	8.537135736241696e-08	2.827466804539499e-07	1.2757718884331631e-08	3.6638191291842275e-08	9.812907624674859e-08	2.8478183892123455e-07
231	9.039320191314737e-08	2.901627682358994e-07	1.3508172936351138e-08	3.7565702150886e-08	1.039013748494985e-07	2.920129709139376e-07
232	9.604277703271908e-08	2.9818447845449075e-07	1.4352433744873085e-08	3.856505742770189e-08	1.1039521077759216e-07	2.9980687157705577e-07
233	9.039320191314737e-08	2.901627682358994e-07	1.3508172936351138e-08	3.756570215088601e-08	1.039013748494985e-07	2.920129709139376e-07
234	9.604277703271908e-08	2.9818447845449075e-07	1.4352433744873085e-08	3.856505742770189e-08	1.1039521077759216e-07	2.9980687157705577e-07
235	9.039320191314737e-08	2.901627682358994e-07	1.3508172936351138e-08	3.7565702150886e-08	1.039013748494985e-07	2.920129709139376e-07
236	8.923992305019915e-09	3.3390521727591575e-08	1.5309262661197958e-08	3.964550692693387e-08	2.4233254966217876e-08	6.930066981038385e-08
237	8.923992305019915e-09	3.3390521727591575e-08	1.5309262661197958e-08	3.964550692693387e-08	2.4233254966217876e-08	6.930066981038385e-08
238	8.923992305019915e-09	3.3390521727591575e-08	1.5309262661197958e-08	3.964550692693387e-08	2.4233254966217876e-08	6.930066981038385e-08
239	8.923992305019915e-09	3.3390521727591575e-08	1.5309262661197958e-08	3.964550692693387e-08	2.4233254966217876e-08	6.930066981038385e-08
240	8.36624278595617e-09	3.240231898033619e-08	1.4352433744873085e-08	3.856505742770189e-08	2.2718676530829257e-08	6.735599918686917e-08
241	8.923992305019915e-09	3.3390521727591575e-08	1.5309262661197958e-08	3.964550692693387e-08	2.4233254966217876e-08	6.930066981038385e-08
242	8.923992305019915e-09	3.3390521727591575e-08	1.5309262661197958e-08	3.964550692693387e-08	2.4233254966217876e-08	6.930066981038385e-08
243	8.923992305019915e-09	3.3390521727591575e-08	1.5309262661197958e-08	3.964550692693387e-08	2.4233254966217876e-08	6.930066981038385e-08
244	8.923992305019915e-09	3.3390521727591575e-08	1.5309262661197958e-08	3.964550692693387e-08	2.4233254966217876e-08	6.930066981038385e-08
245	8.923992305019915e-09	3.3390521727591575e-08	1.5309262661197958e-08	3.964550692693387e-08	2.4233254966217876e-08	6.930066981038385e-08
246	8.36624278595617e-09	3.240231898033619e-08	1.4352433744873085e-08	3.856505742770189e-08	2.2718676530829257e-08	6.735599918686917e-08
247	0.0	0.0	6.8413610959050465e-09	2.466687822525016e-08	6.8413610959050465e-09	2.466687822525016e-08
248	0.0	0.0	6.8413610959050465e-09	2.466687822525016e-08	6.8413610959050465e-09	2.466687822525016e-08
249	0.0	0.0	6.385270356178043e-09	2.3891493994742255e-08	6.385270356178043e-09	2.3891493994742255e-08
250	0.0	0.0	7.367619641743896e-09	2.5522183100685675e-08	7.367619641743896e-09	2.5522183100685675e-08
251	0.0	0.0	7.367619641743896e-09	2.5522183100685675e-08	7.367619641743896e-09	2.5522183100685675e-08
252	0.0	0.0	7.367619641743896e-09	2.5522183100685675e-08	7.367619641743896e-09	2.5522183100685675e-08
253	0.0	0.0	7.367619641743896e-09	2.5522183100685675e-08	7.367619641743896e-09	2.5522183100685675e-08
254	0.0	0.0	7.367619641743896e-09	2.5522183100685675e-08	7.367619641743896e-09	2.5522183100685675e-08
255	0.0	0.0	7.367619641743896e-09	2.5522183100685675e-08	7.367619641743896e-09	2.5522183100685675e-08
256	0.0	0.0	6.8413610959050465e-09	2.466687822525016e-08	6.8413610959050465e-09	2.466687822525016e-08
257	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
258	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
259	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
260	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
261	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
262	0.0	0.0	7.367619641743896e-09	2.5522183100685675e-08	7.367619641743896e-09	2.5522183100685675e-08
263	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
264	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
265	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
266	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
267	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
268	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
269	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
270	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
271	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
272	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
273	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
274	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
275	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
276	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
277	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
278	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
279	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
280	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
281	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
282	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
283	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
284	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
285	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
286	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
287	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
288	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
289	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
290	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
291	0.0	0.0	7.367619641743896e-09	2.5522183100685675e-08	7.367619641743896e-09	2.5522183100685675e-08
292	0.0	0.0	8.707186849333695e-09	2.753454245655984e-08	8.707186849333695e-09	2.753454245655984e-08
293	0.0	0.0	7.981587945222554e-09	2.6471932445526934e-08	7.981587945222554e-09	2.6471932445526934e-08
294	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
295	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
296	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
297	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
298	0.0	0.0	8.707186849333695e-09	2.753454245655984e-08	8.707186849333695e-09	2.753454245655984e-08
299	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
300	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
301	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
302	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
303	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
304	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
305	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
306	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
307	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
308	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
309	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
310	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
311	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
312	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
313	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
314	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
315	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
316	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
317	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
318	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
319	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
320	0.0	0.0	8.707186849333695e-09	2.753454245655984e-08	8.707186849333695e-09	2.753454245655984e-08
321	0.0	0.0	1.0642117260296738e-08	3.0100453123752904e-08	1.0642117260296738e-08	3.0100453123752904e-08
322	0.0	0.0	1.0642117260296738e-08	3.0100453123752904e-08	1.0642117260296738e-08	3.0100453123752904e-08
323	0.0	0.0	1.0642117260296738e-08	3.0100453123752904e-08	1.0642117260296738e-08	3.0100453123752904e-08
324	0.0	0.0	1.0642117260296738e-08	3.0100453123752904e-08	1.0642117260296738e-08	3.0100453123752904e-08
325	0.0	0.0	1.0642117260296738e-08	3.0100453123752904e-08	1.0642117260296738e-08	3.0100453123752904e-08
326	0.0	0.0	1.0642117260296738e-08	3.0100453123752904e-08	1.0642117260296738e-08	3.0100453123752904e-08
327	0.0	0.0	1.0642117260296738e-08	3.0100453123752904e-08	1.0642117260296738e-08	3.0100453123752904e-08
328	0.0	0.0	1.0642117260296738e-08	3.0100453123752904e-08	1.0642117260296738e-08	3.0100453123752904e-08
329	0.0	0.0	1.0642117260296738e-08	3.0100453123752904e-08	1.0642117260296738e-08	3.0100453123752904e-08
330	0.0	0.0	1.0642117260296738e-08	3.0100453123752904e-08	1.0642117260296738e-08	3.0100453123752904e-08
331	0.0	0.0	9.577905534267065e-09	2.8733716602801198e-08	9.577905534267065e-09	2.8733716602801198e-08
332	0.0	0.0	0.0	0.0	0.0	0.0
333	0.0	0.0	0.0	0.0	0.0	0.0
334	0.0	0.0	0.0	0.0	0.0	0.0
335	0.0	0.0	0.0	0.0	0.0	0.0
336	0.0	0.0	0.0	0.0	0.0	0.0
337	0.0	0.0	0.0	0.0	0.0	0.0
338	0.0	0.0	0.0	0.0	0.0	0.0
339	0.0	0.0	0.0	0.0	0.0	0.0
340	0.0	0.0	0.0	0.0	0.0	0.0
341	0.0	0.0	0.0	0.0	0.0	0.0
342	0.0	0.0	5.038716743650701e-08	1.4251643111654438e-07	5.038716743650701e-08	1.4251643111654438e-07
343	0.0	0.0	5.6685563366070387e-08	1.4997590359421567e-07	5.6685563366070387e-08	1.4997590359421567e-07
344	0.0	0.0	5.6685563366070387e-08	1.4997590359421567e-07	5.6685563366070387e-08	1.4997590359421567e-07
345	0.0	0.0	5.6685563366070387e-08	1.4997590359421567e-07	5.6685563366070387e-08	1.4997590359421567e-07
346	0.0	0.0	5.6685563366070387e-08	1.4997590359421567e-07	5.6685563366070387e-08	1.4997590359421567e-07
347	0.0	0.0	5.6685563366070387e-08	1.4997590359421567e-07	5.6685563366070387e-08	1.4997590359421567e-07
348	0.0	0.0	5.6685563366070387e-08	1.4997590359421567e-07	5.6685563366070387e-08	1.4997590359421567e-07
349	0.0	0.0	5.6685563366070387e-08	1.4997590359421567e-07	5.6685563366070387e-08	1.4997590359421567e-07
350	0.0	0.0	5.6685563366070387e-08	1.4997590359421567e-07	5.6685563366070387e-08	1.4997590359421567e-07
351	0.0	0.0	5.6685563366070387e-08	1.4997590359421567e-07	5.6685563366070387e-08	1.4997590359421567e-07
352	0.0	0.0	5.6685563366070387e-08	1.4997590359421567e-07	5.6685563366070387e-08	1.4997590359421567e-07
353	0.0	0.0	5.6685563366070387e-08	1.4997590359421567e-07	5.6685563366070387e-08	1.4997590359421567e-07
354	0.0	0.0	5.038716743650701e-08	1.4251643111654438e-07	5.038716743650701e-08	1.4251643111654438e-07
355	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
356	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
357	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
358	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
359	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
360	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
361	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
362	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
363	0.0	0.0	5.6685563366070387e-08	1.4997590359421567e-07	5.6685563366070387e-08	1.4997590359421567e-07
364	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
365	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
366	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
367	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
368	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
369	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
370	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
371	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
372	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
373	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
374	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
375	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
376	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
377	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
378	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
379	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
380	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
381	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
382	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
383	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
384	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
385	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
386	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
387	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
388	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
389	0.0	0.0	6.478350098979473e-08	1.5868652117608606e-07	6.478350098979473e-08	1.5868652117608606e-07
390	0.0	0.0	5.6685563366070387e-08	1.4997590359421567e-07	5.6685563366070387e-08	1.4997590359421567e-07
391	0.0	0.0	0.0	0.0	0.0	0.0
392	0.0	0.0	0.0	0.0	0.0	0.0
393	0.0	0.0	0.0	0.0	0.0	0.0
394	0.0	0.0	0.0	0.0	0.0	0.0
395	0.0	0.0	0.0	0.0	0.0	0.0
396	0.0	0.0	0.0	0.0	0.0	0.0
397	0.0	0.0	0.0	0.0	0.0	0.0
398	0.0	0.0	0.0	0.0	0.0	0.0
399	0.0	0.0	0.0	0.0	0.0	0.0
400	0.0	0.0	0.0	0.0	0.0	0.0
401	0.0	0.0	0.0	0.0	0.0	0.0
402	0.0	0.0	0.0	0.0	0.0	0.0
403	0.0	0.0	0.0	0.0	0.0	0.0
404	0.0	0.0	0.0	0.0	0.0	0.0
405	0.0	0.0	0.0	0.0	0.0	0.0
406	0.0	0.0	0.0	0.0	0.0	0.0
407	0.0	0.0	0.0	0.0	0.0	0.0
408	0.0	0.0	0.0	0.0	0.0	0.0
409	0.0	0.0	0.0	0.0	0.0	0.0
410	0.0	0.0	0.0	0.0	0.0	0.0
411	0.0	0.0	0.0	0.0	0.0	0.0
412	0.0	0.0	6.259363616760449e-08	1.2518727233520898e-07	6.259363616760449e-08	1.2518727233520898e-07
413	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
414	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
415	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
416	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
417	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
418	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
419	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
420	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
421	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
422	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
423	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
424	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
425	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
426	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
427	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
428	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
429	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
430	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
431	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
432	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
433	0.0	0.0	7.82420452095056e-08	1.3551919759096479e-07	7.82420452095056e-08	1.3551919759096479e-07
434	0.0	0.0	6.259363616760449e-08	1.2518727233520898e-07	6.259363616760449e-08	1.2518727233520898e-07
435	0.0	0.0	1.0432272694600748e-07	1.475346153107889e-07	1.0432272694600748e-07	1.475346153107889e-07
436	0.0	0.0	1.0432272694600748e-07	1.475346153107889e-07	1.0432272694600748e-07	1.475346153107889e-07
437	0.0	0.0	1.0432272694600748e-07	1.475346153107889e-07	1.0432272694600748e-07	1.475346153107889e-07
438	0.0	0.0	1.0432272694600748e-07	1.475346153107889e-07	1.0432272694600748e-07	1.475346153107889e-07
439	0.0	0.0	1.0432272694600748e-07	1.475346153107889e-07	1.0432272694600748e-07	1.475346153107889e-07
440	0.0	0.0	1.0432272694600748e-07	1.475346153107889e-07	1.0432272694600748e-07	1.475346153107889e-07
441	0.0	0.0	1.0432272694600748e-07	1.475346153107889e-07	1.0432272694600748e-07	1.475346153107889e-07
