4.2_YBP	4.2_ns	4.2_nsStd	4.2_s	4.2_sStd	4.2_all	4.2_allStd
196	5.4521285343569484e-08	5.1146442400372895e-08	4.4511890860444086e-08	5.163337978322538e-08	9.903317620401355e-08	1.002193312720574e-07
197	5.3985056690359256e-08	5.2126981732511106e-08	4.4516052624636946e-08	5.2504414436712166e-08	9.850110931499619e-08	1.020956029872173e-07
198	5.371553838660385e-08	5.286395862212067e-08	4.322510856579508e-08	5.27206275142658e-08	9.694064695239893e-08	1.0317392857980359e-07
199	5.308695421235808e-08	5.170842187235518e-08	4.187376390248207e-08	5.2136949461975e-08	9.496071811484015e-08	1.0135806587274626e-07
200	5.761872705775734e-08	5.6744117443874946e-08	4.369542196924911e-08	5.640648105706065e-08	1.0131414902700643e-07	1.1090706829801623e-07
201	5.761872705775734e-08	5.6744117443874946e-08	4.369542196924911e-08	5.640648105706065e-08	1.0131414902700643e-07	1.1090706829801623e-07
202	5.761872705775734e-08	5.6744117443874946e-08	4.369542196924911e-08	5.640648105706065e-08	1.0131414902700643e-07	1.1090706829801623e-07
203	5.576005844299097e-08	5.67421074581841e-08	4.243678512918502e-08	5.591583773093536e-08	9.819684357217599e-08	1.1043151369435628e-07
204	5.601520462084164e-08	5.6611692585138915e-08	4.122689841486084e-08	5.6232124453598e-08	9.724210303570247e-08	1.1080806369800713e-07
205	5.2575161936332455e-08	5.549083161515355e-08	4.0876269580029837e-08	5.583359271655347e-08	9.345143151636232e-08	1.0901632985103322e-07
206	5.5909141551729644e-08	5.720523376225612e-08	4.3092013053307205e-08	5.9090453351101626e-08	9.900115460503687e-08	1.1432929507639202e-07
207	5.713426688294716e-08	5.707889616131769e-08	4.3023537625173065e-08	5.728435090766423e-08	1.0015780450812024e-07	1.1208084971141023e-07
208	4.923771957467639e-08	3.64048180865071e-08	3.384747619979789e-08	2.833783647121889e-08	8.308519577447428e-08	6.221614377583698e-08
209	4.923771957467639e-08	3.64048180865071e-08	3.384747619979789e-08	2.833783647121889e-08	8.308519577447428e-08	6.221614377583698e-08
210	4.923771957467639e-08	3.64048180865071e-08	3.384747619979789e-08	2.833783647121889e-08	8.308519577447428e-08	6.221614377583698e-08
211	4.8037790988138176e-08	3.624445805089493e-08	3.321755662714408e-08	2.799299518037722e-08	8.125534761528225e-08	6.176196836879784e-08
212	4.512159207585002e-08	3.188110490559497e-08	3.3858602332328306e-08	3.124300109332298e-08	7.898019440817832e-08	5.8402438927041135e-08
213	4.357114566078087e-08	3.0349644382205376e-08	3.09597557816121e-08	2.850032867863454e-08	7.453090144239297e-08	5.3231640348364184e-08
214	4.2278188058634026e-08	3.0350810774555935e-08	2.989369744325785e-08	2.83648242182418e-08	7.217188550189188e-08	5.332480235650424e-08
215	4.167330522675655e-08	3.134567506401575e-08	3.0713908834205874e-08	2.869813238493549e-08	7.238721406096241e-08	5.478194612987381e-08
216	4.0147974815692717e-08	3.1116284912202964e-08	3.0103776669780335e-08	2.674201706250194e-08	7.025175148547304e-08	5.1004279816108136e-08
217	3.9985843498321955e-08	3.1819995846344136e-08	3.102535233268108e-08	2.778193208210031e-08	7.101119583100303e-08	5.2158916929106155e-08
218	4.4728695149588224e-08	3.397079238814994e-08	3.39698634234539e-08	2.8245010822113412e-08	7.869855857304212e-08	5.45042924373984e-08
219	4.642989889630472e-08	3.520160435302797e-08	3.358895437165938e-08	2.9179457907954008e-08	8.00188532679641e-08	5.660568500773359e-08
220	4.642989889630472e-08	3.520160435302797e-08	3.358895437165938e-08	2.9179457907954008e-08	8.00188532679641e-08	5.660568500773359e-08
221	4.642989889630472e-08	3.520160435302797e-08	3.358895437165938e-08	2.9179457907954008e-08	8.00188532679641e-08	5.660568500773359e-08
222	4.642989889630472e-08	3.520160435302797e-08	3.358895437165938e-08	2.9179457907954008e-08	8.00188532679641e-08	5.660568500773359e-08
223	4.642989889630472e-08	3.520160435302797e-08	3.358895437165938e-08	2.9179457907954008e-08	8.00188532679641e-08	5.660568500773359e-08
224	4.78543051899448e-08	3.5301599885765324e-08	2.9790537588619193e-08	2.8601591890462962e-08	7.764484277856398e-08	5.631682697359431e-08
225	4.949335432946705e-08	3.692233230939104e-08	2.5872550148465468e-08	2.2000390027476432e-08	7.53659044779325e-08	5.722455741416454e-08
226	4.949335432946705e-08	3.692233230939104e-08	2.5872550148465468e-08	2.2000390027476432e-08	7.53659044779325e-08	5.722455741416454e-08
227	4.949335432946705e-08	3.692233230939104e-08	2.5872550148465468e-08	2.2000390027476432e-08	7.53659044779325e-08	5.722455741416454e-08
228	4.949335432946705e-08	3.692233230939104e-08	2.5872550148465468e-08	2.2000390027476432e-08	7.53659044779325e-08	5.722455741416454e-08
229	4.949335432946705e-08	3.692233230939104e-08	2.5872550148465468e-08	2.2000390027476432e-08	7.53659044779325e-08	5.722455741416454e-08
230	4.8147027511564284e-08	3.630889923007214e-08	2.513683824041787e-08	2.1594650802019886e-08	7.328386575198215e-08	5.6270934079704695e-08
231	4.6177369175865354e-08	3.153120965709797e-08	2.6253073034944358e-08	2.1710191511671443e-08	7.24304422108097e-08	5.08365471260739e-08
232	4.5116662310729243e-08	3.220604093068043e-08	2.7893890099628375e-08	2.133124282747375e-08	7.301055241035761e-08	5.234649661716957e-08
233	4.724768576939151e-08	3.238635165130244e-08	3.128985700447919e-08	2.4754340725189812e-08	7.85375427738707e-08	5.538711075563956e-08
234	4.3723878538384315e-08	3.005557873822858e-08	3.000707927146206e-08	2.4962014205096663e-08	7.373095780984638e-08	5.3541664962392e-08
235	4.669234804967356e-08	3.148315858824055e-08	3.201954493852719e-08	2.5519588051523324e-08	7.871189298820076e-08	5.563304177924139e-08
236	4.266962297929443e-08	3.0412439690404716e-08	2.9867638787755395e-08	2.62725173280717e-08	7.253726176704981e-08	5.539713773691441e-08
237	4.266962297929443e-08	3.0412439690404716e-08	2.9867638787755395e-08	2.62725173280717e-08	7.253726176704981e-08	5.539713773691441e-08
238	4.266962297929443e-08	3.0412439690404716e-08	2.9867638787755395e-08	2.62725173280717e-08	7.253726176704981e-08	5.539713773691441e-08
239	4.266962297929443e-08	3.0412439690404716e-08	2.9867638787755395e-08	2.62725173280717e-08	7.253726176704981e-08	5.539713773691441e-08
240	4.093142858747151e-08	3.020643977008573e-08	2.985822545228665e-08	2.5438281643911865e-08	7.078965403975817e-08	5.406340889760692e-08
241	4.253754731075996e-08	3.0528408510270804e-08	3.072613063322944e-08	2.604216646283993e-08	7.32636779439894e-08	5.49524911653619e-08
242	4.253754731075996e-08	3.0528408510270804e-08	3.072613063322944e-08	2.604216646283993e-08	7.32636779439894e-08	5.49524911653619e-08
243	4.253754731075996e-08	3.0528408510270804e-08	3.072613063322944e-08	2.604216646283993e-08	7.32636779439894e-08	5.49524911653619e-08
244	4.253754731075996e-08	3.0528408510270804e-08	3.072613063322944e-08	2.604216646283993e-08	7.32636779439894e-08	5.49524911653619e-08
245	4.253754731075996e-08	3.0528408510270804e-08	3.072613063322944e-08	2.604216646283993e-08	7.32636779439894e-08	5.49524911653619e-08
246	4.173626469260344e-08	2.9721466161627156e-08	3.159171860180156e-08	2.54370973170766e-08	7.332798329440499e-08	5.320810366025658e-08
247	3.7970865720781114e-08	2.987709775238276e-08	2.8659581134010818e-08	2.5560030988880004e-08	6.663044685479193e-08	5.358541877609862e-08
248	3.7970865720781114e-08	2.987709775238276e-08	2.8659581134010818e-08	2.5560030988880004e-08	6.663044685479193e-08	5.358541877609862e-08
249	4.152609433711874e-08	3.178186085332904e-08	2.979225222393828e-08	2.505438188648332e-08	7.1318346561057e-08	5.465931103572267e-08
250	4.541653473552211e-08	3.22404676659787e-08	3.284900428212994e-08	2.555562243676182e-08	7.826553901765204e-08	5.53546891143366e-08
251	4.541653473552211e-08	3.22404676659787e-08	3.284900428212994e-08	2.555562243676182e-08	7.826553901765204e-08	5.53546891143366e-08
252	4.541653473552211e-08	3.22404676659787e-08	3.284900428212994e-08	2.555562243676182e-08	7.826553901765204e-08	5.53546891143366e-08
253	4.541653473552211e-08	3.22404676659787e-08	3.284900428212994e-08	2.555562243676182e-08	7.826553901765204e-08	5.53546891143366e-08
254	4.541653473552211e-08	3.22404676659787e-08	3.284900428212994e-08	2.555562243676182e-08	7.826553901765204e-08	5.53546891143366e-08
255	4.541653473552211e-08	3.22404676659787e-08	3.284900428212994e-08	2.555562243676182e-08	7.826553901765204e-08	5.53546891143366e-08
256	4.4390008014025435e-08	3.128738291249541e-08	3.140981061818273e-08	2.516678730407704e-08	7.579981863220817e-08	5.4076903115428615e-08
257	5.0550133290519025e-08	2.9448623150821247e-08	3.377855360892002e-08	2.595241946274692e-08	8.432868689943903e-08	5.3255787536752615e-08
258	5.0550133290519025e-08	2.9448623150821247e-08	3.377855360892002e-08	2.595241946274692e-08	8.432868689943903e-08	5.3255787536752615e-08
259	5.0550133290519025e-08	2.9448623150821247e-08	3.377855360892002e-08	2.595241946274692e-08	8.432868689943903e-08	5.3255787536752615e-08
260	5.0550133290519025e-08	2.9448623150821247e-08	3.377855360892002e-08	2.595241946274692e-08	8.432868689943903e-08	5.3255787536752615e-08
261	5.0550133290519025e-08	2.9448623150821247e-08	3.377855360892002e-08	2.595241946274692e-08	8.432868689943903e-08	5.3255787536752615e-08
262	6.241600969471023e-08	4.9900905208929594e-08	4.010766730891355e-08	3.320256596562975e-08	1.0252367700362376e-07	8.118314650646504e-08
263	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
264	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
265	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
266	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
267	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
268	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
269	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
270	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
271	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
272	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
273	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
274	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
275	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
276	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
277	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
278	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
279	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
280	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
281	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
282	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
283	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
284	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
285	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
286	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
287	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
288	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
289	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
290	6.514092505091479e-08	5.100079974189515e-08	3.973534474045773e-08	3.453224298669869e-08	1.048762697913725e-07	8.407126466886951e-08
291	6.336847845817996e-08	4.9383166963834866e-08	3.7326458519581934e-08	3.42108124934752e-08	1.0069493697776188e-07	8.206149823131845e-08
292	5.9241067706938786e-08	5.26051925378742e-08	3.0402990917505216e-08	3.2443990368526776e-08	8.964405862444398e-08	8.461198332701468e-08
293	6.34710557931195e-08	5.2283058598550364e-08	3.262253471874862e-08	3.192310954970272e-08	9.60935905118681e-08	8.378633434450589e-08
294	6.365921217672003e-08	5.549386351650072e-08	3.1883159714434184e-08	3.261816176989934e-08	9.55423718911542e-08	8.782337606206256e-08
295	6.365921217672003e-08	5.549386351650072e-08	3.1883159714434184e-08	3.261816176989934e-08	9.55423718911542e-08	8.782337606206256e-08
296	6.365921217672003e-08	5.549386351650072e-08	3.1883159714434184e-08	3.261816176989934e-08	9.55423718911542e-08	8.782337606206256e-08
297	6.365921217672003e-08	5.549386351650072e-08	3.1883159714434184e-08	3.261816176989934e-08	9.55423718911542e-08	8.782337606206256e-08
298	6.705727347236993e-08	5.3991446412177535e-08	3.4597906562200556e-08	3.226330355864996e-08	1.0165518003457046e-07	8.593854062017936e-08
299	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
300	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
301	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
302	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
303	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
304	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
305	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
306	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
307	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
308	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
309	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
310	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
311	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
312	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
313	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
314	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
315	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
316	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
317	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
318	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
319	5.3282348165106453e-08	3.345668355978187e-08	2.6451994047537017e-08	2.0373954807726515e-08	7.973434221264347e-08	5.3274962236977306e-08
320	5.540484903053463e-08	3.2598170388989564e-08	2.8691501115022528e-08	2.0676454449572592e-08	8.409635014555713e-08	5.263527892812937e-08
321	6.08523905380042e-08	3.328138027576396e-08	3.303837064688165e-08	2.0456856996945185e-08	9.389076118488584e-08	5.323558409069191e-08
322	6.08523905380042e-08	3.328138027576396e-08	3.303837064688165e-08	2.0456856996945185e-08	9.389076118488584e-08	5.323558409069191e-08
323	6.08523905380042e-08	3.328138027576396e-08	3.303837064688165e-08	2.0456856996945185e-08	9.389076118488584e-08	5.323558409069191e-08
324	6.08523905380042e-08	3.328138027576396e-08	3.303837064688165e-08	2.0456856996945185e-08	9.389076118488584e-08	5.323558409069191e-08
325	6.08523905380042e-08	3.328138027576396e-08	3.303837064688165e-08	2.0456856996945185e-08	9.389076118488584e-08	5.323558409069191e-08
326	6.08523905380042e-08	3.328138027576396e-08	3.303837064688165e-08	2.0456856996945185e-08	9.389076118488584e-08	5.323558409069191e-08
327	6.08523905380042e-08	3.328138027576396e-08	3.303837064688165e-08	2.0456856996945185e-08	9.389076118488584e-08	5.323558409069191e-08
328	6.08523905380042e-08	3.328138027576396e-08	3.303837064688165e-08	2.0456856996945185e-08	9.389076118488584e-08	5.323558409069191e-08
329	6.08523905380042e-08	3.328138027576396e-08	3.303837064688165e-08	2.0456856996945185e-08	9.389076118488584e-08	5.323558409069191e-08
330	6.08523905380042e-08	3.328138027576396e-08	3.303837064688165e-08	2.0456856996945185e-08	9.389076118488584e-08	5.323558409069191e-08
331	5.886328201510387e-08	3.213244808907161e-08	3.3489319902185237e-08	1.945417424235345e-08	9.23526019172891e-08	5.071408164920134e-08
332	5.56340686807654e-08	3.381167377474131e-08	3.180036263077703e-08	2.1248907854186297e-08	8.743443131154241e-08	5.420939404742427e-08
333	5.56340686807654e-08	3.381167377474131e-08	3.180036263077703e-08	2.1248907854186297e-08	8.743443131154241e-08	5.420939404742427e-08
334	5.56340686807654e-08	3.381167377474131e-08	3.180036263077703e-08	2.1248907854186297e-08	8.743443131154241e-08	5.420939404742427e-08
335	5.56340686807654e-08	3.381167377474131e-08	3.180036263077703e-08	2.1248907854186297e-08	8.743443131154241e-08	5.420939404742427e-08
336	5.56340686807654e-08	3.381167377474131e-08	3.180036263077703e-08	2.1248907854186297e-08	8.743443131154241e-08	5.420939404742427e-08
337	5.56340686807654e-08	3.381167377474131e-08	3.180036263077703e-08	2.1248907854186297e-08	8.743443131154241e-08	5.420939404742427e-08
338	5.56340686807654e-08	3.381167377474131e-08	3.180036263077703e-08	2.1248907854186297e-08	8.743443131154241e-08	5.420939404742427e-08
339	5.56340686807654e-08	3.381167377474131e-08	3.180036263077703e-08	2.1248907854186297e-08	8.743443131154241e-08	5.420939404742427e-08
340	5.56340686807654e-08	3.381167377474131e-08	3.180036263077703e-08	2.1248907854186297e-08	8.743443131154241e-08	5.420939404742427e-08
341	5.56340686807654e-08	3.381167377474131e-08	3.180036263077703e-08	2.1248907854186297e-08	8.743443131154241e-08	5.420939404742427e-08
342	5.3461945431667205e-08	3.2464577046141776e-08	3.3994760344640174e-08	2.097309423333027e-08	8.745670577630739e-08	5.110914567737422e-08
343	4.7514952807017e-08	2.945151722126023e-08	3.052593350773716e-08	1.9661121034045916e-08	7.804088631475415e-08	4.626817440921849e-08
344	4.7514952807017e-08	2.945151722126023e-08	3.052593350773716e-08	1.9661121034045916e-08	7.804088631475415e-08	4.626817440921849e-08
345	4.7514952807017e-08	2.945151722126023e-08	3.052593350773716e-08	1.9661121034045916e-08	7.804088631475415e-08	4.626817440921849e-08
346	4.7514952807017e-08	2.945151722126023e-08	3.052593350773716e-08	1.9661121034045916e-08	7.804088631475415e-08	4.626817440921849e-08
347	4.7514952807017e-08	2.945151722126023e-08	3.052593350773716e-08	1.9661121034045916e-08	7.804088631475415e-08	4.626817440921849e-08
348	4.7514952807017e-08	2.945151722126023e-08	3.052593350773716e-08	1.9661121034045916e-08	7.804088631475415e-08	4.626817440921849e-08
349	4.7514952807017e-08	2.945151722126023e-08	3.052593350773716e-08	1.9661121034045916e-08	7.804088631475415e-08	4.626817440921849e-08
350	4.7514952807017e-08	2.945151722126023e-08	3.052593350773716e-08	1.9661121034045916e-08	7.804088631475415e-08	4.626817440921849e-08
351	4.7514952807017e-08	2.945151722126023e-08	3.052593350773716e-08	1.9661121034045916e-08	7.804088631475415e-08	4.626817440921849e-08
352	4.7514952807017e-08	2.945151722126023e-08	3.052593350773716e-08	1.9661121034045916e-08	7.804088631475415e-08	4.626817440921849e-08
353	4.7514952807017e-08	2.945151722126023e-08	3.052593350773716e-08	1.9661121034045916e-08	7.804088631475415e-08	4.626817440921849e-08
354	4.663803589071963e-08	2.787771258170997e-08	2.933542426022973e-08	1.8840039885095995e-08	7.597346015094936e-08	4.4012242959804024e-08
355	4.245731929515895e-08	1.555925257781299e-08	2.8800992306933077e-08	1.626119780595225e-08	7.125831160209201e-08	2.8320608202791434e-08
356	4.245731929515895e-08	1.555925257781299e-08	2.8800992306933077e-08	1.626119780595225e-08	7.125831160209201e-08	2.8320608202791434e-08
357	4.245731929515895e-08	1.555925257781299e-08	2.8800992306933077e-08	1.626119780595225e-08	7.125831160209201e-08	2.8320608202791434e-08
358	4.245731929515895e-08	1.555925257781299e-08	2.8800992306933077e-08	1.626119780595225e-08	7.125831160209201e-08	2.8320608202791434e-08
359	4.245731929515895e-08	1.555925257781299e-08	2.8800992306933077e-08	1.626119780595225e-08	7.125831160209201e-08	2.8320608202791434e-08
360	4.245731929515895e-08	1.555925257781299e-08	2.8800992306933077e-08	1.626119780595225e-08	7.125831160209201e-08	2.8320608202791434e-08
361	4.245731929515895e-08	1.555925257781299e-08	2.8800992306933077e-08	1.626119780595225e-08	7.125831160209201e-08	2.8320608202791434e-08
362	4.245731929515895e-08	1.555925257781299e-08	2.8800992306933077e-08	1.626119780595225e-08	7.125831160209201e-08	2.8320608202791434e-08
363	3.8277809365729135e-08	1.8278598713634326e-08	2.520086826856644e-08	1.7947130312814495e-08	6.347867763429557e-08	3.354785649731233e-08
364	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
365	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
366	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
367	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
368	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
369	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
370	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
371	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
372	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
373	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
374	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
375	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
376	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
377	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
378	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
379	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
380	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
381	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
382	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
383	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
384	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
385	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
386	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
387	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
388	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
389	3.687274223914153e-08	1.9132251768677472e-08	2.6438286629387246e-08	1.886435965570358e-08	6.331102886852878e-08	3.5861032298162456e-08
390	3.5587264144409e-08	1.8216883735886733e-08	2.313350080071384e-08	1.9693458880579456e-08	5.8720764945122834e-08	3.5675700315610814e-08
391	3.99319856427783e-08	1.74908445006874e-08	2.2253010725027556e-08	1.710435622837244e-08	6.218499636780584e-08	3.36748404150349e-08
392	3.99319856427783e-08	1.74908445006874e-08	2.2253010725027556e-08	1.710435622837244e-08	6.218499636780584e-08	3.36748404150349e-08
393	3.99319856427783e-08	1.74908445006874e-08	2.2253010725027556e-08	1.710435622837244e-08	6.218499636780584e-08	3.36748404150349e-08
394	3.99319856427783e-08	1.74908445006874e-08	2.2253010725027556e-08	1.710435622837244e-08	6.218499636780584e-08	3.36748404150349e-08
