4.2_meanYBP	4.2_dndo
1	0.4336021726132231
2	0.4336021726132231
3	0.4336021726132231
4	0.4336021726132231
5	0.4336021726132231
6	0.4336021726132231
7	0.4336021726132231
8	0.4336021726132231
9	0.4336021726132231
10	0.4336021726132231
11	0.4336021726132231
12	0.4336021726132231
13	0.4336021726132231
14	0.4336021726132231
15	0.4336021726132231
16	0.4336021726132231
17	0.4336021726132231
18	0.4336021726132231
19	0.4336021726132231
20	0.4336021726132231
21	0.4336021726132231
22	0.4336021726132231
23	0.4336021726132231
24	0.4336021726132231
25	0.4336021726132231
26	0.4336021726132231
27	0.4336021726132231
28	0.4336021726132231
29	0.4336021726132231
30	0.4336021726132231
31	0.4336021726132231
32	0.4336021726132231
33	0.4336021726132231
34	0.4336021726132231
36	0.5072191629917516
37	0.5072191629917516
38	0.5072191629917516
39	0.5072191629917516
40	0.5072191629917516
41	0.5072191629917516
42	0.5072191629917516
43	0.5072191629917516
44	0.5072191629917516
45	0.5072191629917516
46	0.5072191629917516
47	0.5072191629917516
48	0.5072191629917516
49	0.5072191629917516
50	0.5072191629917516
51	0.5072191629917516
52	0.5072191629917516
53	0.5072191629917516
54	0.5072191629917516
55	0.5072191629917516
56	0.5072191629917516
57	0.5072191629917516
58	0.5072191629917516
59	0.5072191629917516
60	0.5072191629917516
61	0.5072191629917516
62	0.5072191629917516
63	0.5072191629917516
64	0.5072191629917516
65	0.5072191629917516
66	0.5072191629917516
67	0.5072191629917516
68	0.5072191629917516
69	0.5072191629917516
70	0.5072191629917516
72	0.6629482218807874
73	0.6629482218807874
74	0.6629482218807874
75	0.6629482218807874
76	0.6629482218807874
77	0.6629482218807874
78	0.6629482218807874
79	0.6629482218807874
80	0.6629482218807874
81	0.6629482218807874
82	0.6629482218807874
83	0.6629482218807874
84	0.6629482218807874
85	0.6629482218807874
86	0.6629482218807874
87	0.6629482218807874
88	0.6629482218807874
89	0.6629482218807874
90	0.6629482218807874
91	0.6629482218807874
92	0.6629482218807874
93	0.6629482218807874
94	0.6629482218807874
95	0.6629482218807874
96	0.6629482218807874
97	0.6629482218807874
98	0.6629482218807874
99	0.6629482218807874
100	0.6629482218807874
101	0.6629482218807874
102	0.6629482218807874
103	0.6629482218807874
104	0.6629482218807874
105	0.6629482218807874
106	0.6629482218807874
108	0.6628856263255664
109	0.6628856263255664
110	0.6628856263255664
111	0.6628856263255664
112	0.6628856263255664
113	0.6628856263255664
114	0.6628856263255664
115	0.6628856263255664
116	0.6628856263255664
117	0.6628856263255664
118	0.6628856263255664
119	0.6628856263255664
120	0.6628856263255664
121	0.6628856263255664
122	0.6628856263255664
123	0.6628856263255664
124	0.6628856263255664
125	0.6628856263255664
126	0.6628856263255664
127	0.6628856263255664
128	0.6628856263255664
129	0.6628856263255664
130	0.6628856263255664
131	0.6628856263255664
132	0.6628856263255664
133	0.6628856263255664
134	0.6628856263255664
135	0.6628856263255664
136	0.6628856263255664
137	0.6628856263255664
138	0.6628856263255664
139	0.6628856263255664
140	0.6628856263255664
141	0.6628856263255664
143	0.7959597496765257
144	0.7959597496765257
145	0.7959597496765257
146	0.7959597496765257
147	0.7959597496765257
148	0.7959597496765257
149	0.7959597496765257
150	0.7959597496765257
151	0.7959597496765257
152	0.7959597496765257
153	0.7959597496765257
154	0.7959597496765257
155	0.7959597496765257
156	0.7959597496765257
157	0.7959597496765257
158	0.7959597496765257
159	0.7959597496765257
160	0.7959597496765257
161	0.7959597496765257
162	0.7959597496765257
163	0.7959597496765257
164	0.7959597496765257
165	0.7959597496765257
166	0.7959597496765257
167	0.7959597496765257
168	0.7959597496765257
169	0.7959597496765257
170	0.7959597496765257
171	0.7959597496765257
172	0.7959597496765257
173	0.7959597496765257
174	0.7959597496765257
175	0.7959597496765257
176	0.7959597496765257
177	0.7959597496765257
179	0.6365343041103286
180	0.6365343041103286
181	0.6365343041103286
182	0.6365343041103286
183	0.6365343041103286
184	0.6365343041103286
185	0.6365343041103286
186	0.6365343041103286
187	0.6365343041103286
188	0.6365343041103286
189	0.6365343041103286
190	0.6365343041103286
191	0.6365343041103286
192	0.6365343041103286
193	0.6365343041103286
194	0.6365343041103286
195	0.6365343041103286
196	0.6365343041103286
197	0.6365343041103286
198	0.6365343041103286
199	0.6365343041103286
200	0.6365343041103286
201	0.6365343041103286
202	0.6365343041103286
203	0.6365343041103286
204	0.6365343041103286
205	0.6365343041103286
206	0.6365343041103286
207	0.6365343041103286
208	0.6365343041103286
209	0.6365343041103286
210	0.6365343041103286
211	0.6365343041103286
212	0.6365343041103286
213	0.6365343041103286
215	1.05645846898355
216	1.05645846898355
217	1.05645846898355
218	1.05645846898355
219	1.05645846898355
220	1.05645846898355
221	1.05645846898355
222	1.05645846898355
223	1.05645846898355
224	1.05645846898355
225	1.05645846898355
226	1.05645846898355
227	1.05645846898355
228	1.05645846898355
229	1.05645846898355
230	1.05645846898355
231	1.05645846898355
232	1.05645846898355
233	1.05645846898355
234	1.05645846898355
235	1.05645846898355
236	1.05645846898355
237	1.05645846898355
238	1.05645846898355
239	1.05645846898355
240	1.05645846898355
241	1.05645846898355
242	1.05645846898355
243	1.05645846898355
244	1.05645846898355
245	1.05645846898355
246	1.05645846898355
247	1.05645846898355
248	1.05645846898355
249	1.05645846898355
251	0.7895842186076257
252	0.7895842186076257
253	0.7895842186076257
254	0.7895842186076257
255	0.7895842186076257
256	0.7895842186076257
257	0.7895842186076257
258	0.7895842186076257
259	0.7895842186076257
260	0.7895842186076257
261	0.7895842186076257
262	0.7895842186076257
263	0.7895842186076257
264	0.7895842186076257
265	0.7895842186076257
266	0.7895842186076257
267	0.7895842186076257
268	0.7895842186076257
269	0.7895842186076257
270	0.7895842186076257
271	0.7895842186076257
272	0.7895842186076257
273	0.7895842186076257
274	0.7895842186076257
275	0.7895842186076257
276	0.7895842186076257
277	0.7895842186076257
278	0.7895842186076257
279	0.7895842186076257
280	0.7895842186076257
281	0.7895842186076257
282	0.7895842186076257
283	0.7895842186076257
284	0.7895842186076257
286	1.1096287254434587
287	1.1096287254434587
288	1.1096287254434587
289	1.1096287254434587
290	1.1096287254434587
291	1.1096287254434587
292	1.1096287254434587
293	1.1096287254434587
294	1.1096287254434587
295	1.1096287254434587
296	1.1096287254434587
297	1.1096287254434587
298	1.1096287254434587
299	1.1096287254434587
300	1.1096287254434587
301	1.1096287254434587
302	1.1096287254434587
303	1.1096287254434587
304	1.1096287254434587
305	1.1096287254434587
306	1.1096287254434587
307	1.1096287254434587
308	1.1096287254434587
309	1.1096287254434587
310	1.1096287254434587
311	1.1096287254434587
312	1.1096287254434587
313	1.1096287254434587
314	1.1096287254434587
315	1.1096287254434587
316	1.1096287254434587
317	1.1096287254434587
318	1.1096287254434587
319	1.1096287254434587
320	1.1096287254434587
322	1.5754609700447502
323	1.5754609700447502
324	1.5754609700447502
325	1.5754609700447502
326	1.5754609700447502
327	1.5754609700447502
328	1.5754609700447502
329	1.5754609700447502
330	1.5754609700447502
331	1.5754609700447502
332	1.5754609700447502
333	1.5754609700447502
334	1.5754609700447502
335	1.5754609700447502
336	1.5754609700447502
337	1.5754609700447502
338	1.5754609700447502
339	1.5754609700447502
340	1.5754609700447502
341	1.5754609700447502
342	1.5754609700447502
343	1.5754609700447502
344	1.5754609700447502
345	1.5754609700447502
346	1.5754609700447502
347	1.5754609700447502
348	1.5754609700447502
349	1.5754609700447502
350	1.5754609700447502
351	1.5754609700447502
352	1.5754609700447502
353	1.5754609700447502
354	1.5754609700447502
355	1.5754609700447502
356	1.5754609700447502
358	1.2992436422295817
359	1.2992436422295817
360	1.2992436422295817
361	1.2992436422295817
362	1.2992436422295817
363	1.2992436422295817
364	1.2992436422295817
365	1.2992436422295817
366	1.2992436422295817
367	1.2992436422295817
368	1.2992436422295817
369	1.2992436422295817
370	1.2992436422295817
371	1.2992436422295817
372	1.2992436422295817
373	1.2992436422295817
374	1.2992436422295817
375	1.2992436422295817
376	1.2992436422295817
377	1.2992436422295817
378	1.2992436422295817
379	1.2992436422295817
380	1.2992436422295817
381	1.2992436422295817
382	1.2992436422295817
383	1.2992436422295817
384	1.2992436422295817
385	1.2992436422295817
386	1.2992436422295817
387	1.2992436422295817
388	1.2992436422295817
389	1.2992436422295817
390	1.2992436422295817
391	1.2992436422295817
393	1.5967055843662397
394	1.5967055843662397
395	1.5967055843662397
396	1.5967055843662397
397	1.5967055843662397
398	1.5967055843662397
399	1.5967055843662397
400	1.5967055843662397
401	1.5967055843662397
402	1.5967055843662397
403	1.5967055843662397
404	1.5967055843662397
405	1.5967055843662397
406	1.5967055843662397
407	1.5967055843662397
408	1.5967055843662397
409	1.5967055843662397
410	1.5967055843662397
411	1.5967055843662397
412	1.5967055843662397
413	1.5967055843662397
414	1.5967055843662397
415	1.5967055843662397
416	1.5967055843662397
417	1.5967055843662397
418	1.5967055843662397
419	1.5967055843662397
420	1.5967055843662397
421	1.5967055843662397
422	1.5967055843662397
423	1.5967055843662397
424	1.5967055843662397
425	1.5967055843662397
426	1.5967055843662397
427	1.5967055843662397
429	1.627002913030013
430	1.627002913030013
431	1.627002913030013
432	1.627002913030013
433	1.627002913030013
434	1.627002913030013
435	1.627002913030013
436	1.627002913030013
437	1.627002913030013
438	1.627002913030013
439	1.627002913030013
440	1.627002913030013
441	1.627002913030013
442	1.627002913030013
443	1.627002913030013
444	1.627002913030013
445	1.627002913030013
446	1.627002913030013
447	1.627002913030013
448	1.627002913030013
449	1.627002913030013
450	1.627002913030013
451	1.627002913030013
452	1.627002913030013
453	1.627002913030013
454	1.627002913030013
455	1.627002913030013
456	1.627002913030013
457	1.627002913030013
458	1.627002913030013
459	1.627002913030013
460	1.627002913030013
461	1.627002913030013
462	1.627002913030013
463	1.627002913030013
465	0.59082568992829
466	0.59082568992829
467	0.59082568992829
468	0.59082568992829
469	0.59082568992829
470	0.59082568992829
471	0.59082568992829
472	0.59082568992829
473	0.59082568992829
474	0.59082568992829
475	0.59082568992829
476	0.59082568992829
477	0.59082568992829
478	0.59082568992829
479	0.59082568992829
480	0.59082568992829
481	0.59082568992829
482	0.59082568992829
483	0.59082568992829
484	0.59082568992829
485	0.59082568992829
486	0.59082568992829
487	0.59082568992829
488	0.59082568992829
489	0.59082568992829
490	0.59082568992829
491	0.59082568992829
492	0.59082568992829
493	0.59082568992829
494	0.59082568992829
495	0.59082568992829
496	0.59082568992829
497	0.59082568992829
498	0.59082568992829
499	0.59082568992829
501	0.2502262184477459
502	0.2502262184477459
503	0.2502262184477459
504	0.2502262184477459
505	0.2502262184477459
506	0.2502262184477459
507	0.2502262184477459
508	0.2502262184477459
509	0.2502262184477459
510	0.2502262184477459
511	0.2502262184477459
512	0.2502262184477459
513	0.2502262184477459
514	0.2502262184477459
515	0.2502262184477459
516	0.2502262184477459
517	0.2502262184477459
518	0.2502262184477459
519	0.2502262184477459
520	0.2502262184477459
521	0.2502262184477459
522	0.2502262184477459
523	0.2502262184477459
524	0.2502262184477459
525	0.2502262184477459
526	0.2502262184477459
527	0.2502262184477459
528	0.2502262184477459
529	0.2502262184477459
530	0.2502262184477459
531	0.2502262184477459
532	0.2502262184477459
533	0.2502262184477459
534	0.2502262184477459
536	0.07654576002254261
537	0.07654576002254261
538	0.07654576002254261
539	0.07654576002254261
540	0.07654576002254261
541	0.07654576002254261
542	0.07654576002254261
543	0.07654576002254261
544	0.07654576002254261
545	0.07654576002254261
546	0.07654576002254261
547	0.07654576002254261
548	0.07654576002254261
549	0.07654576002254261
550	0.07654576002254261
551	0.07654576002254261
552	0.07654576002254261
553	0.07654576002254261
554	0.07654576002254261
555	0.07654576002254261
556	0.07654576002254261
557	0.07654576002254261
558	0.07654576002254261
559	0.07654576002254261
560	0.07654576002254261
561	0.07654576002254261
562	0.07654576002254261
563	0.07654576002254261
564	0.07654576002254261
565	0.07654576002254261
566	0.07654576002254261
567	0.07654576002254261
568	0.07654576002254261
569	0.07654576002254261
570	0.07654576002254261
572	0.07654576002254261
573	0.07654576002254261
574	0.07654576002254261
575	0.07654576002254261
576	0.07654576002254261
577	0.07654576002254261
578	0.07654576002254261
579	0.07654576002254261
580	0.07654576002254261
581	0.07654576002254261
582	0.07654576002254261
583	0.07654576002254261
584	0.07654576002254261
585	0.07654576002254261
586	0.07654576002254261
587	0.07654576002254261
588	0.07654576002254261
589	0.07654576002254261
590	0.07654576002254261
591	0.07654576002254261
592	0.07654576002254261
593	0.07654576002254261
594	0.07654576002254261
595	0.07654576002254261
596	0.07654576002254261
597	0.07654576002254261
598	0.07654576002254261
599	0.07654576002254261
600	0.07654576002254261
601	0.07654576002254261
602	0.07654576002254261
603	0.07654576002254261
604	0.07654576002254261
605	0.07654576002254261
606	0.07654576002254261
608	0.07654576002254261
609	0.07654576002254261
610	0.07654576002254261
611	0.07654576002254261
612	0.07654576002254261
613	0.07654576002254261
614	0.07654576002254261
615	0.07654576002254261
616	0.07654576002254261
617	0.07654576002254261
618	0.07654576002254261
619	0.07654576002254261
620	0.07654576002254261
621	0.07654576002254261
622	0.07654576002254261
623	0.07654576002254261
624	0.07654576002254261
625	0.07654576002254261
626	0.07654576002254261
627	0.07654576002254261
628	0.07654576002254261
629	0.07654576002254261
630	0.07654576002254261
631	0.07654576002254261
632	0.07654576002254261
633	0.07654576002254261
634	0.07654576002254261
635	0.07654576002254261
636	0.07654576002254261
637	0.07654576002254261
638	0.07654576002254261
639	0.07654576002254261
640	0.07654576002254261
641	0.07654576002254261
643	0.07654576002254261
644	0.07654576002254261
645	0.07654576002254261
646	0.07654576002254261
647	0.07654576002254261
648	0.07654576002254261
649	0.07654576002254261
650	0.07654576002254261
651	0.07654576002254261
652	0.07654576002254261
653	0.07654576002254261
654	0.07654576002254261
655	0.07654576002254261
656	0.07654576002254261
657	0.07654576002254261
658	0.07654576002254261
659	0.07654576002254261
660	0.07654576002254261
661	0.07654576002254261
662	0.07654576002254261
663	0.07654576002254261
664	0.07654576002254261
665	0.07654576002254261
666	0.07654576002254261
667	0.07654576002254261
668	0.07654576002254261
669	0.07654576002254261
670	0.07654576002254261
671	0.07654576002254261
672	0.07654576002254261
673	0.07654576002254261
674	0.07654576002254261
675	0.07654576002254261
676	0.07654576002254261
677	0.07654576002254261
679	0.07654576002254261
680	0.07654576002254261
681	0.07654576002254261
682	0.07654576002254261
683	0.07654576002254261
684	0.07654576002254261
685	0.07654576002254261
686	0.07654576002254261
687	0.07654576002254261
688	0.07654576002254261
689	0.07654576002254261
690	0.07654576002254261
691	0.07654576002254261
692	0.07654576002254261
693	0.07654576002254261
694	0.07654576002254261
695	0.07654576002254261
696	0.07654576002254261
697	0.07654576002254261
698	0.07654576002254261
699	0.07654576002254261
700	0.07654576002254261
701	0.07654576002254261
702	0.07654576002254261
703	0.07654576002254261
704	0.07654576002254261
705	0.07654576002254261
706	0.07654576002254261
707	0.07654576002254261
708	0.07654576002254261
709	0.07654576002254261
710	0.07654576002254261
711	0.07654576002254261
712	0.07654576002254261
713	0.07654576002254261
