4.2_YBP	4.2_nonoptimal	4.2_nonoptimalStd	4.2_optimal	4.2_optimalStd	4.2_normal	4.2_normalStd
37	3.8473206445123685e-08	3.852660992278025e-08	2.0097051823509877e-08	1.860353321872954e-08	1.1586109689109523e-08	1.3548866540602746e-08
38	3.93590895778433e-08	4.066592294741098e-08	2.059234667937102e-08	1.933947379221515e-08	1.1734425523508089e-08	1.370333200335795e-08
39	3.9512103156806094e-08	4.1344102402294436e-08	2.0442226805704395e-08	1.9491531988912683e-08	1.2244006500781314e-08	1.564653461222845e-08
40	3.9737944188939285e-08	4.249292904967047e-08	2.0420546396221213e-08	1.9723519193867876e-08	1.2246779218784376e-08	1.571763253612602e-08
41	4.0965671306313433e-08	4.29795197389426e-08	2.0959839136314334e-08	2.032485030898514e-08	1.2519281137437423e-08	1.594001267135617e-08
42	4.1800737188507226e-08	4.420797743045749e-08	2.1187228570070782e-08	2.0675604285202848e-08	1.2508415123451818e-08	1.6077170710110604e-08
43	4.1607669494280585e-08	4.3224066986515105e-08	2.0738757346185118e-08	1.9569918687328074e-08	1.2193935321873002e-08	1.5097439569706258e-08
44	4.203500834428134e-08	4.3522919616300765e-08	2.0946257817561998e-08	1.9736425701568643e-08	1.2054740886768046e-08	1.519837793508923e-08
45	4.2439355411664085e-08	4.532778483535965e-08	2.1130360510434528e-08	1.9731547260224118e-08	1.2016627664106704e-08	1.5187515147424984e-08
46	4.194188641945491e-08	4.514479694540478e-08	2.0956113465801674e-08	1.938929680654405e-08	1.1955459144238128e-08	1.520583127542501e-08
47	4.0805737615796454e-08	4.429440588867792e-08	2.0513540713361404e-08	1.920102231405171e-08	1.1577566183331676e-08	1.4229607566248642e-08
48	4.146269559005113e-08	4.5132097186544526e-08	2.031427637195382e-08	1.950089839504547e-08	1.149453318193078e-08	1.4310073938849767e-08
49	4.234907154061386e-08	4.5808011680344946e-08	2.0642923621278954e-08	2.0796054629860675e-08	1.139896986549429e-08	1.4778331851956392e-08
50	4.093395386056921e-08	4.520268965509392e-08	1.9906181959362438e-08	2.0654071537225535e-08	1.0880076405178778e-08	1.3559650845643234e-08
51	4.023645917092484e-08	4.4704861755224907e-08	1.9751768703701916e-08	2.049088375201578e-08	1.0527075980401282e-08	1.2949309977005888e-08
52	4.055828435461013e-08	4.466079116018679e-08	1.9751023473979537e-08	2.0887141882828228e-08	1.0258111112981555e-08	1.298815493029587e-08
53	4.050730872214141e-08	4.339373870658484e-08	1.8857771205050218e-08	1.9832569775824192e-08	1.0025487813742607e-08	1.2648544538030183e-08
54	4.050283205938982e-08	4.3470940699563234e-08	1.8487064156100985e-08	1.9957092657161874e-08	1.0048746470988992e-08	1.2590777682700648e-08
55	4.171300731313122e-08	4.380247759898862e-08	1.8678796136980235e-08	2.0395874110248504e-08	1.0011756807236796e-08	1.2708637203934129e-08
56	4.184874890040165e-08	4.41591627946537e-08	1.8124976417818934e-08	1.9134128060067618e-08	9.937885830959773e-09	1.2058063605238551e-08
57	4.153844068372263e-08	4.2554600067606866e-08	1.770566466620783e-08	1.8669706803028686e-08	9.617356310711814e-09	1.1728026153632213e-08
58	4.09736581112015e-08	4.2462380360733626e-08	1.751570623807646e-08	1.8644004675347878e-08	9.445251724770061e-09	1.163476766160561e-08
59	4.1048025444564266e-08	4.2413761723621615e-08	1.744861518575846e-08	1.8628146304863205e-08	9.441511307752697e-09	1.1590466269630416e-08
60	4.1120097364253563e-08	4.223756623809184e-08	1.679467548111676e-08	1.8191553917944115e-08	9.213423028925635e-09	1.1634382635667086e-08
61	4.0290005176958805e-08	4.0437967257994126e-08	1.6208722698954694e-08	1.7069765643638083e-08	8.890007434808216e-09	1.1467147951915591e-08
62	4.018185356501524e-08	4.077799863805531e-08	1.5421184286811658e-08	1.694514344047519e-08	9.274304171033555e-09	1.3761600933455852e-08
63	4.005727318124096e-08	4.1027514589625986e-08	1.5790894730763145e-08	1.7296569288129067e-08	9.485196659403559e-09	1.4066750544232725e-08
64	4.1447719729469964e-08	4.126266010387281e-08	1.653959146584485e-08	1.7432108133884236e-08	9.304687657889899e-09	1.1924228976672036e-08
65	4.1214346543163205e-08	4.1589248877921105e-08	1.6504906697543224e-08	1.8402415167812465e-08	9.327431400004703e-09	1.1836498855231838e-08
66	3.955556998408775e-08	4.0809603649074084e-08	1.5742034095852793e-08	1.7864570393276342e-08	9.076667710682635e-09	1.1760293044232256e-08
67	3.961370922475726e-08	4.047540430436426e-08	1.5473464729551183e-08	1.730008908064421e-08	8.984054243917522e-09	1.1439541430097722e-08
68	4.057301668234176e-08	4.003729491485081e-08	1.5373281458760438e-08	1.7393811734429323e-08	9.072747345511173e-09	1.1285312169637365e-08
69	4.025134949776107e-08	3.9498094989553637e-08	1.5083761650251273e-08	1.7472434325007123e-08	8.925610916866775e-09	1.1211878710533764e-08
70	3.9923344447542646e-08	3.93324301648242e-08	1.471234137445168e-08	1.7321487339447752e-08	8.66983085496869e-09	1.1168404517239388e-08
71	3.942229194171566e-08	3.905979277017733e-08	1.3849087059550628e-08	1.6999474269723455e-08	8.268688023412586e-09	1.0498425881539583e-08
72	3.9551757960883024e-08	3.8619541964086694e-08	1.4079973663727196e-08	1.7124223689343183e-08	8.45088287012048e-09	1.0600488429456687e-08
73	3.981454232941086e-08	3.8743289037910575e-08	1.4566496125112979e-08	1.7198733047361816e-08	8.371578054276182e-09	1.0518252343964055e-08
74	3.969899937135385e-08	3.930062624869076e-08	1.3991007539300704e-08	1.6715378014868346e-08	8.318409849569356e-09	1.0349177011162727e-08
75	4.143008607576774e-08	3.9164918984769114e-08	1.4270261758717702e-08	1.6671763820889284e-08	8.559616412746878e-09	1.0331752093919066e-08
76	4.0670916669734175e-08	3.855005014884147e-08	1.3901036712107482e-08	1.6636855363442368e-08	8.133296882781466e-09	9.815293119956773e-09
77	3.91219861873084e-08	3.66903518209314e-08	1.4084736773106736e-08	1.6968200911782873e-08	8.05990890221718e-09	9.761468565873477e-09
78	3.908485000711943e-08	3.7172433025600194e-08	1.3537536882681753e-08	1.5198562546273682e-08	7.92174819051297e-09	9.74572224165415e-09
79	3.852842953038646e-08	3.732695109571489e-08	1.342268616296468e-08	1.5148906895328372e-08	7.965375178471125e-09	9.811861012126166e-09
80	3.7790601608359874e-08	3.4629022050483176e-08	1.3513279573518838e-08	1.5207726172872802e-08	7.8478947222105e-09	9.120163350787625e-09
81	3.754437473664889e-08	3.454770106215814e-08	1.3390823787070607e-08	1.516395076116341e-08	7.765005046606271e-09	9.099004834523856e-09
82	3.7193254196804495e-08	3.4502745821319604e-08	1.3470422292321974e-08	1.5396976045257283e-08	7.728330261566251e-09	9.079497103318325e-09
83	3.741576727169947e-08	3.460544416600759e-08	1.303863989423177e-08	1.4769207941615825e-08	7.808691431937696e-09	9.102165361540988e-09
84	3.656427588850074e-08	3.341030919626889e-08	1.3066803406580302e-08	1.4809749690780724e-08	7.804965014638094e-09	9.12974821139457e-09
85	3.579055214110572e-08	3.34285615294995e-08	1.3001187297381922e-08	1.4765898973421725e-08	7.713103762828322e-09	9.100898685695735e-09
86	3.598382456605214e-08	3.288515455036175e-08	1.2892847883487648e-08	1.4578972371394707e-08	7.577909269013943e-09	8.90587574631821e-09
87	3.640366044049345e-08	3.36297990420457e-08	1.2323024190228462e-08	1.447777777562912e-08	7.668396238751941e-09	8.906785170088788e-09
88	3.652044078789274e-08	3.319354690752399e-08	1.2957797665629644e-08	1.4588118261020549e-08	7.798305841199985e-09	8.989084358750356e-09
89	3.6484501519727566e-08	3.284021187960381e-08	1.301339167264893e-08	1.456200249554374e-08	7.83253779757972e-09	8.872646486945832e-09
90	3.61243900322433e-08	3.316270715562735e-08	1.2604487715653007e-08	1.3532482645992061e-08	7.898992495926621e-09	8.902181331553652e-09
91	3.562800385976867e-08	3.2720446751265246e-08	1.2343199454331404e-08	1.3274514867234429e-08	7.687688138844495e-09	8.925591087368044e-09
92	3.546624420990246e-08	3.291338945078227e-08	1.2089589587162507e-08	1.3362535349164156e-08	7.715170502793806e-09	8.878247071206888e-09
93	3.53046726334851e-08	3.285777329491355e-08	1.1688903647862313e-08	1.3321201472257886e-08	7.962642533353893e-09	9.106064299626001e-09
94	3.4777164061593755e-08	3.10128465847783e-08	1.1569296385766441e-08	1.2961557698523542e-08	7.841170733767882e-09	9.038732068194793e-09
95	3.486375527521625e-08	3.088873462516762e-08	1.154253847894379e-08	1.2914664572431299e-08	7.999694217657774e-09	9.086656469390336e-09
96	3.5092351802844506e-08	3.105273654658797e-08	1.1525162907338109e-08	1.2993847213381856e-08	8.036936453024953e-09	9.12198379616595e-09
97	3.3986335444382933e-08	2.989845932948012e-08	1.1489177274925477e-08	1.30914784244867e-08	7.940437022572883e-09	9.156107302331004e-09
98	3.266443861417605e-08	2.9758268833043934e-08	1.1068342991771601e-08	1.3045902706305783e-08	7.717758521095664e-09	9.368608892969074e-09
99	3.1681396451524443e-08	3.025953378381006e-08	1.0795221835804739e-08	1.3585553256833095e-08	7.775155110997217e-09	9.577973842993347e-09
100	3.22034594191171e-08	2.998769280896646e-08	1.1127046923709302e-08	1.3721108027704207e-08	7.774807810882843e-09	9.429901676491644e-09
101	3.266298884822191e-08	3.0245573078671485e-08	1.1244131967966379e-08	1.3734063669874108e-08	7.773048150640287e-09	9.450773533949744e-09
102	3.265498407366896e-08	3.013431448735724e-08	1.1229998261253717e-08	1.3674255856387459e-08	7.762326237045904e-09	9.416788007645038e-09
103	3.148240175353016e-08	2.9661745690958183e-08	1.0640648012201168e-08	1.2223846115804495e-08	7.150839590174205e-09	7.917551037174401e-09
104	3.1587336100327305e-08	2.9544188623593792e-08	1.0280262967036399e-08	1.1820412760279876e-08	6.928926412299222e-09	7.991099292312004e-09
105	3.19032768431299e-08	2.9124513227540192e-08	1.0667903573443226e-08	1.245330042901277e-08	6.6586634109543285e-09	7.604608297446022e-09
106	3.1360772873032616e-08	2.8556134017340916e-08	1.0498497214673445e-08	1.2354754988386239e-08	6.223269519258294e-09	7.0523091499172705e-09
107	3.095964332512644e-08	2.8860323318405557e-08	1.0527315803584751e-08	1.2330504897579043e-08	6.110616486120031e-09	6.997449914493022e-09
108	3.09423543828368e-08	2.8690104934304496e-08	1.0347348528378712e-08	1.2246170366907897e-08	6.012048977046958e-09	6.9509855399996635e-09
109	3.141545739586839e-08	2.884943755577351e-08	1.0506195408611069e-08	1.2287137311857973e-08	6.219361010738234e-09	6.978031775448843e-09
110	3.133155330377262e-08	2.8719762490483996e-08	1.0632291786376935e-08	1.2309663026998607e-08	6.32577710664151e-09	7.016786824250455e-09
111	3.176850342310876e-08	2.8765553033877613e-08	1.080546789789437e-08	1.234173464051124e-08	6.466297229760899e-09	7.006922691351173e-09
112	3.165305773171034e-08	2.8890757010616214e-08	1.0909562549072722e-08	1.2375580009843553e-08	6.575774923938453e-09	7.0298257944398075e-09
113	3.091494892908099e-08	2.8517827980018945e-08	1.0813225891531849e-08	1.2417313547223243e-08	6.383101608856704e-09	6.9053064869125565e-09
114	2.999331192605574e-08	2.809459113499488e-08	1.062001379386743e-08	1.2395522720676608e-08	6.251855832925965e-09	6.921914291312998e-09
115	3.007645435813654e-08	2.8457765934388216e-08	1.0735178703036389e-08	1.253686299980705e-08	6.338769472560406e-09	6.958612515019483e-09
116	3.0109810199301666e-08	2.8380702589285985e-08	1.0864257084674614e-08	1.273308889114572e-08	6.5777104201962455e-09	7.362352784199051e-09
117	2.832035548823346e-08	2.6500350388025632e-08	1.0103713772560739e-08	1.1670625143961556e-08	6.181396723487748e-09	6.828126745994262e-09
118	2.8651095062541316e-08	2.7005886946801948e-08	1.003914739153018e-08	1.1586708685815437e-08	6.277492284520974e-09	6.9263057978657625e-09
119	2.8109035724577353e-08	2.6974186532216437e-08	1.0360900570105584e-08	1.1797905447223621e-08	6.404315526907821e-09	6.968247789653488e-09
120	2.7591546785563648e-08	2.5604758863296356e-08	1.01429876350411e-08	1.1503569510830248e-08	6.397427634186249e-09	6.9718624556144374e-09
121	2.6522749175613877e-08	2.4092577570550488e-08	9.770315157439586e-09	1.1354920946934332e-08	6.131724116850385e-09	6.959330408455113e-09
122	2.5874649457430646e-08	2.3295156432094063e-08	9.38463304313788e-09	1.0616316827045756e-08	5.9078931497469395e-09	6.64817572155549e-09
123	2.609687500116352e-08	2.3570317689154576e-08	9.032052559940893e-09	1.0367763891172313e-08	5.844601874806708e-09	6.65611347137939e-09
124	2.6285436805669576e-08	2.3613894987373014e-08	8.973199427110723e-09	1.0403361086150773e-08	5.903638257380513e-09	6.6635449048229144e-09
125	2.6285436805669576e-08	2.3613894987373014e-08	8.973199427110723e-09	1.0403361086150773e-08	5.903638257380513e-09	6.6635449048229144e-09
126	2.6295905838306846e-08	2.3733839671800953e-08	9.064762686571038e-09	1.0416540194760872e-08	5.963879464088478e-09	6.670580897656755e-09
127	2.6295905838306846e-08	2.3733839671800953e-08	9.064762686571038e-09	1.0416540194760872e-08	5.963879464088478e-09	6.670580897656755e-09
128	2.6030290627818893e-08	2.3759615668939253e-08	8.973199427110725e-09	1.0403361086150773e-08	5.903638257380515e-09	6.6635449048229144e-09
129	2.605124376806858e-08	2.3584129782574547e-08	9.116508157105565e-09	1.0318643047685856e-08	5.7799129841053e-09	6.621199406080934e-09
130	2.5612598040788627e-08	2.37652238366503e-08	8.80897664723217e-09	9.979172974834701e-09	5.607706272107769e-09	6.6131893342610874e-09
131	2.552856994250216e-08	2.3874341040607367e-08	8.549910826096156e-09	9.701085548231281e-09	5.315293884564208e-09	5.991314804831056e-09
132	2.5523078139741244e-08	2.390344161364502e-08	8.79068627216749e-09	9.807590935699996e-09	5.350012782652563e-09	6.018793025929317e-09
133	2.5366398348433003e-08	2.3307530326298954e-08	8.718964153012843e-09	9.757690467185774e-09	5.21657661337198e-09	6.008873674955971e-09
134	2.5256899415007184e-08	2.3263723568765836e-08	8.687832103313346e-09	9.761948121815764e-09	5.292796459187991e-09	6.044731844618765e-09
135	2.5615135064920693e-08	2.3346250260675875e-08	8.693534406169535e-09	9.788425105021735e-09	5.405409149809012e-09	6.058670342701847e-09
136	2.5615135064920693e-08	2.3346250260675875e-08	8.693534406169535e-09	9.788425105021735e-09	5.405409149809012e-09	6.058670342701847e-09
137	2.5615135064920693e-08	2.3346250260675875e-08	8.693534406169535e-09	9.788425105021735e-09	5.405409149809012e-09	6.058670342701847e-09
138	2.5615135064920693e-08	2.3346250260675875e-08	8.693534406169535e-09	9.788425105021735e-09	5.405409149809012e-09	6.058670342701847e-09
139	2.5345502064237315e-08	2.3369724943693566e-08	8.71762750673259e-09	9.739572384145165e-09	5.348510106126813e-09	6.0518936572646296e-09
140	2.5492532196830226e-08	2.3762101520535026e-08	8.525482279982474e-09	9.697324637567721e-09	5.374635173982514e-09	6.076543912142366e-09
141	2.5562330458800088e-08	2.4097631680589537e-08	8.566597131512822e-09	9.808784677246503e-09	5.4789955681111e-09	6.151635276592807e-09
142	2.577716915559765e-08	2.4204017724827737e-08	8.68547983877899e-09	9.871702762192948e-09	5.465466200109003e-09	6.218098133172542e-09
143	2.5680022183668814e-08	2.4089946525674922e-08	8.591072449227046e-09	9.859124272245972e-09	5.955177906786454e-09	7.750346637263637e-09
144	2.5466039327806784e-08	2.372407481042417e-08	8.38604279863386e-09	9.823529522232618e-09	6.020619422245646e-09	7.767493872234963e-09
145	2.5422701960612898e-08	2.3748270732714938e-08	8.34348156906237e-09	9.80882692164718e-09	5.9363262631925456e-09	7.798963589044533e-09
146	2.5522946761159882e-08	2.36348953266584e-08	8.761068573996368e-09	1.0519685070856865e-08	5.870367082490406e-09	7.780438117423393e-09
147	2.5144837423870847e-08	2.332245049273124e-08	8.360670432156667e-09	9.776252300812039e-09	5.835831057482466e-09	7.828926702064949e-09
148	2.5144837423870847e-08	2.332245049273124e-08	8.360670432156667e-09	9.776252300812039e-09	5.835831057482466e-09	7.828926702064949e-09
149	2.5273086455572626e-08	2.328492741960742e-08	8.315737999515402e-09	9.667543825950298e-09	5.8895420225694805e-09	7.93912469603146e-09
150	2.5785365021398563e-08	2.3426131004899043e-08	7.835020718662608e-09	9.370347148834737e-09	5.821375931135673e-09	8.003234134696115e-09
151	2.541410728427415e-08	2.352997402205499e-08	7.908105737750319e-09	9.445415087561847e-09	5.777005392846059e-09	7.993219129767785e-09
152	2.478607576842317e-08	2.3716792762739715e-08	7.301890320585505e-09	8.204944307864516e-09	5.805828566180297e-09	8.053514356190185e-09
153	2.459558080391102e-08	2.3351241110431073e-08	7.152071354282759e-09	8.137848164305146e-09	6.38600115322131e-09	9.736711962589303e-09
154	2.5914682812571142e-08	2.37816533924703e-08	7.0849402130289e-09	7.975035367097675e-09	6.662560652308957e-09	9.939567826161347e-09
155	2.5394754612105075e-08	2.372473166221266e-08	6.91000341764547e-09	7.952333194063647e-09	6.498052981881575e-09	9.870390326706906e-09
156	2.535464908363883e-08	2.371949289639951e-08	6.835646355377679e-09	7.939486840836172e-09	6.585317804496843e-09	9.841408809241642e-09
157	2.620460684397195e-08	2.5421935519657228e-08	6.722642564438036e-09	7.997819422562652e-09	6.35812861363939e-09	9.756880315297073e-09
158	2.5934293684153107e-08	2.5976437255724336e-08	6.686687794458179e-09	8.089964979970202e-09	5.481937834766707e-09	8.415333912444416e-09
159	2.6888210091237578e-08	2.624276646040278e-08	6.949757544950701e-09	8.190173412554888e-09	5.680754254075682e-09	8.562815173195698e-09
160	2.7800556780875035e-08	2.7240583913980352e-08	7.174848098647679e-09	8.366376437351436e-09	5.6060074875746865e-09	8.530889405455595e-09
161	2.665051529598801e-08	2.655278379359037e-08	6.974931425856092e-09	8.389170567553754e-09	5.447740121614679e-09	8.521844346882066e-09
162	2.65970859484513e-08	2.6665424073649843e-08	6.969519998078031e-09	8.47864537593689e-09	5.424304235663607e-09	8.572394083023501e-09
163	2.7033289193088195e-08	2.703325819933893e-08	7.1095420053697365e-09	8.611099667177998e-09	5.5139836380143915e-09	8.687419862968014e-09
164	2.7033289193088195e-08	2.703325819933893e-08	7.1095420053697365e-09	8.611099667177998e-09	5.5139836380143915e-09	8.687419862968014e-09
165	2.6941438931134167e-08	2.6952522911211585e-08	6.914760032619882e-09	8.571252697531833e-09	5.362915593137285e-09	8.614738718579041e-09
166	2.7296349429409064e-08	2.6956207983322848e-08	7.214611563236991e-09	8.67627981248126e-09	4.627802082981588e-09	5.982964368054734e-09
167	2.733558321667777e-08	2.6814197460978207e-08	7.823684470432622e-09	9.854025112635849e-09	4.530350417830286e-09	6.000380679039576e-09
168	2.707750674904881e-08	2.729661044570171e-08	7.2870463445933275e-09	8.857068973553557e-09	4.516457817202166e-09	6.030490073935469e-09
169	2.6880753361913377e-08	2.6938517400863847e-08	7.243489799721412e-09	8.788156023129008e-09	5.036083118310869e-09	6.682645732141506e-09
170	2.6274555183200705e-08	2.729221287293741e-08	7.1097739298905895e-09	8.948497502192877e-09	4.873955726943773e-09	6.8176666516192365e-09
171	2.713797152189059e-08	2.7111777363466956e-08	7.215889958694925e-09	8.972460324885236e-09	4.946701334808606e-09	6.842109890652894e-09
172	2.713797152189059e-08	2.7111777363466956e-08	7.215889958694925e-09	8.972460324885236e-09	4.946701334808606e-09	6.842109890652894e-09
173	2.731036496347404e-08	2.694865751515415e-08	7.681255187972428e-09	9.68663966219396e-09	5.445436985025611e-09	7.924103442659154e-09
174	2.40369414443409e-08	2.3826018266094335e-08	7.3217066928840375e-09	9.424854070969813e-09	5.0408238280327865e-09	7.986135892451019e-09
175	2.36575451008076e-08	2.4091698221989198e-08	7.511755215034048e-09	9.454985500494467e-09	4.996249436638684e-09	8.040258484975014e-09
176	2.3509475788207288e-08	2.393498922395046e-08	7.0853039457908505e-09	9.332523891764951e-09	4.919384060690396e-09	8.001833334329796e-09
177	2.3539004410570145e-08	2.428121916966136e-08	7.216991440536454e-09	9.435225747324656e-09	4.889069404756483e-09	8.058329593243864e-09
178	2.3763226332449147e-08	2.415642376103601e-08	7.893584437003611e-09	1.0792243148302333e-08	4.8126776953071625e-09	8.018085117384752e-09
179	2.3499795320990755e-08	2.439473038434997e-08	7.609219267512423e-09	1.0871180675072684e-08	4.844455412204327e-09	8.031983725762765e-09
180	2.3849644803382346e-08	2.518254191211902e-08	8.188801124794243e-09	1.1521265781656166e-08	4.567405154285066e-09	7.862536843423682e-09
181	2.2757853675657334e-08	2.434367621319799e-08	8.382515435841522e-09	1.1954828995459e-08	4.792507931225183e-09	8.126683957933473e-09
182	2.3203400951377812e-08	2.431753006833359e-08	8.221313215921493e-09	1.189515903212746e-08	4.70034431716316e-09	8.075031599340755e-09
183	2.303803750443781e-08	2.450456475409477e-08	7.52838151319896e-09	1.0975405440886869e-08	4.359444718771728e-09	8.001516121896596e-09
184	1.96475563978644e-08	1.8694506812578057e-08	6.99535053211247e-09	1.0885730547038076e-08	4.458932772871579e-09	8.071523726463422e-09
185	2.4840311666833913e-08	2.9603984837348068e-08	8.666582112930246e-09	1.4859444906823577e-08	5.652669616312849e-09	1.0891705785255284e-08
186	2.5536150297245344e-08	3.0575424211691166e-08	7.964416344449056e-09	1.4774210113718305e-08	5.214360657229237e-09	1.0082977590948169e-08
187	2.6790107381456078e-08	3.008047599584847e-08	8.790522996920093e-09	1.4836548330533242e-08	5.093096455898325e-09	9.995984775252876e-09
188	2.934971468139771e-08	3.086918571246119e-08	9.882634552193898e-09	1.5450011050868524e-08	5.763240726411264e-09	1.0450111930115595e-08
189	2.944195627620748e-08	3.047616194264677e-08	9.629233666240208e-09	1.5330437441093184e-08	5.897064783674043e-09	1.0348200454256929e-08
190	2.959514386976046e-08	2.989097662711e-08	9.414277795611976e-09	1.519699935376303e-08	6.406899925290396e-09	1.0641585409195011e-08
191	2.7984270354281126e-08	2.9801676132033577e-08	9.643876925831372e-09	1.551471654829256e-08	6.566845734640997e-09	1.0867146140287876e-08
192	2.816377381201815e-08	2.990304431611752e-08	9.951041567265342e-09	1.5586067392387814e-08	6.6895654408949685e-09	1.0795619611802909e-08
193	2.589326896402734e-08	2.998379199028229e-08	9.53293373583755e-09	1.577860240210844e-08	7.009210563442248e-09	1.1009213941166809e-08
194	2.7030449198287533e-08	3.1145749492053386e-08	9.591413035965216e-09	1.579497860263492e-08	7.810263199264218e-09	1.1348925380486403e-08
